wl_um,n,k
3.01,2.22867801614,3.83698935893e-40
3.02,2.22827785683,8.86121775196e-40
3.03,2.2278759404,2.74177746832e-39
3.04,2.22747326316,7.82386143435e-39
3.05,2.22706932245,1.82640529999e-38
3.06,2.22666410129,5.78210154883e-38
3.07,2.22625810528,1.14997559469e-37
3.08,2.22585031564,3.83465510558e-37
3.09,2.22544205022,7.9644030408e-37
3.1,2.22503185265,2.36649725453e-36
3.11,2.22462100328,5.85278508319e-36
3.12,2.22420865827,1.37360621827e-35
3.13,2.22379520222,3.73835074708e-35
3.14,2.2233806781,7.61856240486e-35
3.15,2.22296459452,2.18462177285e-34
3.16,2.22254786101,4.0386372347e-34
3.17,2.22212912932,1.19380697346e-33
3.18,2.22171000307,2.26076867681e-33
3.19,2.22128875492,6.18351199068e-33
3.2,2.2208669741,1.32171964195e-32
3.21,2.22044342031,3.06057074889e-32
3.22,2.22001896682,7.02661846314e-32
3.23,2.21959307603,1.45507053705e-31
3.24,2.21916593349,3.4790525557e-31
3.25,2.21873767319,6.63848721396e-31
3.26,2.21830782496,1.63268995168e-30
3.27,2.21787716181,2.93659558832e-30
3.28,2.2174445927,7.31337645068e-30
3.29,2.21701149429,1.25435285528e-29
3.3,2.21657618963,3.14428458373e-29
3.31,2.21614062229,5.19696812798e-29
3.32,2.21570256815,1.30565839458e-28
3.33,2.21526428835,2.27406620892e-28
3.34,2.21482368274,5.22419130047e-28
3.35,2.21438266382,9.43832658777e-28
3.36,2.21393948753,2.0250267668e-27
3.37,2.21349571816,3.74318143511e-27
3.38,2.21304993755,7.62136830559e-27
3.39,2.21260340842,1.42568016391e-26
3.4,2.21215498772,2.78599366196e-26
3.41,2.2117056894,5.23475851473e-26
3.42,2.21125459376,9.91259680837e-26
3.43,2.21080251886,1.85450676982e-25
3.44,2.21034871338,3.41663203669e-25
3.45,2.20989385506,6.34898882274e-25
3.46,2.20943730277,1.14859736609e-24
3.47,2.20897965481,2.11142446594e-24
3.48,2.20852032024,3.76561440912e-24
3.49,2.20805987801,6.82533675652e-24
3.5,2.20759772369,1.20575537776e-23
3.51,2.20713448297,2.14248051268e-23
3.52,2.20666947191,3.75303332901e-23
3.53,2.2062034301,6.52362322451e-23
3.54,2.20573552484,1.13914042708e-22
3.55,2.20526668025,1.93616573391e-22
3.56,2.20479584241,3.39153649645e-22
3.57,2.20432419436,5.6087261851e-22
3.58,2.20385038563,9.8575177438e-22
3.59,2.20337593472,1.57745918671e-21
3.6,2.2028991154,2.78443170278e-21
3.61,2.20242186298,4.30263049969e-21
3.62,2.20194199395,7.70115681612e-21
3.63,2.20146194335,1.14468179328e-20
3.64,2.20097898415,2.07534384336e-20
3.65,2.20049602495,3.00600589343e-20
3.66,2.20001004923,5.45853670833e-20
3.67,2.19952395913,7.96876398639e-20
3.68,2.1990351531,1.40533306221e-19
3.69,2.19854589052,2.07387280392e-19
3.7,2.19805426009,3.52838296913e-19
3.71,2.19756178272,5.2640207541e-19
3.72,2.19706733593,8.64370301499e-19
3.73,2.19657160208,1.30978112419e-18
3.74,2.19607434768,2.06270570866e-18
3.75,2.19557531317,3.17563764856e-18
3.76,2.1950752613,4.78876038595e-18
3.77,2.19457288256,7.5458988156e-18
3.78,2.19407004518,1.08336714469e-17
3.79,2.19356427666,1.75127559237e-17
3.8,2.19305850815,2.41918404004e-17
3.81,2.19254946396,3.97598422182e-17
3.82,2.19204026133,5.57577981261e-17
3.83,2.19152841346,8.83171166983e-17
3.84,2.19101572948,1.26111165957e-16
3.85,2.1905010934,1.90850868058e-16
3.86,2.18998488027,2.77359332371e-16
3.87,2.18946747394,4.0092513187e-16
3.88,2.18894768513,5.98483746414e-16
3.89,2.18842752848,8.20915545331e-16
3.9,2.18790411381,1.26365045696e-15
3.91,2.18738069915,1.70638536858e-15
3.92,2.18685413741,2.60049061661e-15
3.93,2.18632704762,3.57033372168e-15
3.94,2.18579772896,5.22168750824e-15
3.95,2.18526691333,7.33076679959e-15
3.96,2.18473486179,1.02177109681e-14
3.97,2.18420026757,1.47049710239e-14
3.98,2.18366550923,1.94064959578e-14
3.99,2.18312708367,2.88953521667e-14
4,2.18258865811,3.83842083756e-14
4.01,2.18204733608,5.54455944919e-14
4.02,2.18150502476,7.50933636544e-14
4.03,2.1809610005,1.03558315495e-13
4.04,2.18041474878,1.43488870752e-13
4.05,2.17986805458,1.87949106882e-13
4.06,2.17931780489,2.68806396077e-13
4.07,2.17876755521,3.49663685272e-13
4.08,2.17821416953,4.91995320266e-13
4.09,2.17765986411,6.52356312e-13
4.1,2.1771038212,8.78049906154e-13
4.11,2.17654540126,1.19312469095e-12
4.12,2.17598674008,1.52473270796e-12
4.13,2.1754241437,2.12603576954e-12
4.14,2.17486154731,2.72733883112e-12
4.15,2.1742960705,3.70418031239e-12
4.16,2.17372923567,4.85807576728e-12
4.17,2.17316116299,6.30425474779e-12
4.18,2.17259002554,8.47409558955e-12
4.19,2.1720188881,1.06439364313e-11
4.2,2.17144389771,1.44358402974e-11
4.21,2.1708683918,1.84447763398e-11
4.22,2.17029083457,2.39821323317e-11
4.23,2.16971089237,3.12965098667e-11
4.24,2.16913082027,3.87804811767e-11
4.25,2.1685463727,5.19770161507e-11
4.26,2.16796192513,6.51735511246e-11
4.27,2.16737481656,8.44646843689e-11
4.28,2.1667857907,1.08147096319e-10
4.29,2.16619620914,1.3392201104e-10
4.3,2.16560253219,1.75118247982e-10
4.31,2.16500885524,2.16314484924e-10
4.32,2.1644121354,2.77256675831e-10
4.33,2.16381372996,3.49137063974e-10
4.34,2.16321458765,4.28909785958e-10
4.35,2.16261137468,5.52281572827e-10
4.36,2.1620081617,6.75653359695e-10
4.37,2.16140177743,8.55729595617e-10
4.38,2.16079367539,1.06652051889e-09
4.39,2.16018492887,1.29500209916e-09
4.4,2.15957185276,1.6423302987e-09
4.41,2.15895877666,1.98965849823e-09
4.42,2.15834268404,2.4761158413e-09
4.43,2.15772454617,3.05690578233e-09
4.44,2.15710616254,3.65539843118e-09
4.45,2.15648287105,4.60742094448e-09
4.46,2.15585957957,5.55944345778e-09
4.47,2.15523374399,6.79275729568e-09
4.48,2.15460520393,8.32509491474e-09
4.49,2.15397666386,9.85743253379e-09
4.5,2.1533432727,1.22388545061e-08
4.51,2.15270938389,1.47073785108e-08
4.52,2.15207378123,1.76174427778e-08
4.53,2.15143443982,2.14907215224e-08
4.54,2.1507950984,2.53640002671e-08
