wl_um,n,k
4.02,1.35421371479,1.39832278587e-11
4.03,1.35408811077,1.56869766173e-11
4.04,1.35396215502,1.75823906864e-11
4.05,1.3538359786,1.96983486305e-11
4.06,1.35370935102,2.20551224292e-11
4.07,1.35358248755,2.46688317643e-11
4.08,1.3534552854,2.75678503742e-11
4.09,1.35332772421,3.07807611521e-11
4.1,1.35319981746,3.43387528608e-11
4.11,1.35307156207,3.82758344686e-11
4.12,1.35294300914,4.26267896368e-11
4.13,1.35281417307,4.74310014959e-11
4.14,1.3526849711,5.27345657271e-11
4.15,1.35255541031,5.85850798445e-11
4.16,1.35242557263,6.50296527134e-11
4.17,1.35229532178,7.21309664705e-11
4.18,1.35216477068,7.99437981991e-11
4.19,1.3520338812,8.85348954798e-11
4.2,1.35190272635,9.7969409773e-11
4.21,1.35177111455,1.08338551124e-10
4.22,1.35163922373,1.19711038724e-10
4.23,1.35150697573,1.32182912694e-10
4.24,1.35137434413,1.45852841055e-10
4.25,1.35124146854,1.60811190992e-10
4.26,1.35110808755,1.772145495e-10
4.27,1.35097444775,1.95154281335e-10
4.28,1.35084055992,2.14743245079e-10
4.29,1.35070616112,2.36160569367e-10
4.3,1.35057149273,2.59516402407e-10
4.31,1.35043646747,2.84992076321e-10
4.32,1.3503011573,3.12739245145e-10
4.33,1.35016535023,3.42994206973e-10
4.34,1.35002926893,3.75903366301e-10
4.35,1.34989281344,4.11706652697e-10
4.36,1.34975608115,4.50600221609e-10
4.37,1.34961893917,4.92863426903e-10
4.38,1.34948144306,5.38756997e-10
4.39,1.3493436538,5.8852104297e-10
4.4,1.3492053419,6.4254365262e-10
4.41,1.34906688884,7.00991525975e-10
4.42,1.34892790044,7.64369026277e-10
4.43,1.34878865068,8.3291769803e-10
4.44,1.34864898974,9.07193514048e-10
4.45,1.34850904702,9.8748566694e-10
4.46,1.34836869824,1.07428190391e-09
4.47,1.34822794078,1.16805867696e-09
4.48,1.3480869143,1.26923218399e-09
4.49,1.34794547048,1.37840530656e-09
4.5,1.34780361472,1.49615675715e-09
4.51,1.34766146658,1.62299204584e-09
4.52,1.34751892088,1.75961221441e-09
4.53,1.347376071,1.90661474099e-09
4.54,1.34723283079,2.06476674684e-09
4.55,1.34708917325,2.23486618322e-09
4.56,1.34694517617,2.4176132384e-09
4.57,1.34680081616,2.61387286274e-09
4.58,1.3466561139,2.82451121103e-09
4.59,1.34651105671,3.05045239504e-09
4.6,1.34636561708,3.29270587134e-09
4.61,1.34621984196,3.5522465091e-09
4.62,1.34607364881,3.83032503124e-09
4.63,1.3459270653,4.12805743776e-09
4.64,1.34578013938,4.44647195026e-09
4.65,1.34563281235,4.78706911201e-09
4.66,1.34548517887,5.1512935847e-09
4.67,1.3453370969,5.54223510632e-09
4.68,1.34518868687,5.95963364581e-09
4.69,1.34503985958,6.40537666846e-09
4.7,1.34489071751,6.88085675169e-09
4.71,1.34474116396,7.3880286939e-09
4.72,1.34459126668,7.92855852698e-09
4.73,1.34444098074,8.50443589519e-09
4.74,1.34429031756,9.11765964163e-09
4.75,1.3441393132,9.7702106423e-09
