wl_um,n,k
7.51,1.66762745098,0.0358431372549
7.52,1.66697894737,0.0360210526316
7.53,1.66680350877,0.0361964912281
7.54,1.66662807018,0.0363719298246
7.55,1.66645263158,0.0365473684211
7.56,1.66627719298,0.0367228070175
7.57,1.66610175439,0.036898245614
7.58,1.66592733564,0.0370726643599
7.59,1.66575432526,0.0372456747405
7.6,1.66558131488,0.0374186851211
7.61,1.6654083045,0.0375916955017
7.62,1.66523529412,0.0377647058824
7.63,1.66506228374,0.037937716263
7.64,1.66478194208,0.0378909710392
7.65,1.66444122658,0.0377206132879
7.66,1.66410051107,0.0375502555366
7.67,1.66375979557,0.0373798977853
7.68,1.66341908007,0.0372095400341
7.69,1.66307836457,0.0370391822828
7.7,1.66274161074,0.037
7.71,1.66240604027,0.037
7.72,1.6620704698,0.037
7.73,1.66173489933,0.037
7.74,1.66139932886,0.037
7.75,1.66106375839,0.037
7.76,1.66073267327,0.037
7.77,1.66040264026,0.037
7.78,1.66007260726,0.037
7.79,1.65974257426,0.037
7.8,1.65941254125,0.037
7.81,1.65908250825,0.037
7.82,1.65875609756,0.037
7.83,1.65843089431,0.037
7.84,1.65810569106,0.037
7.85,1.6577804878,0.037
7.86,1.65745528455,0.037
7.87,1.6571300813,0.037
7.88,1.656808,0.037192
7.89,1.656488,0.037512
7.9,1.656168,0.037832
7.91,1.655848,0.038152
7.92,1.655528,0.038472
7.93,1.655208,0.038792
7.94,1.65494488189,0.0388897637795
7.95,1.65478740157,0.0385748031496
7.96,1.65462992126,0.0382598425197
7.97,1.65447244094,0.0379448818898
7.98,1.65431496063,0.0376299212598
7.99,1.65415748031,0.0373149606299
8,1.654,0.037
8.01,1.6532248062,0.0374651162791
8.02,1.6524496124,0.0379302325581
8.03,1.6516744186,0.0383953488372
8.04,1.65089922481,0.0388604651163
8.05,1.65012403101,0.0393255813953
8.06,1.64934883721,0.0397906976744
8.07,1.64916768293,0.0401676829268
8.08,1.64947256098,0.0404725609756
8.09,1.64977743902,0.0407774390244
8.1,1.65008231707,0.0410823170732
8.11,1.65038719512,0.041387195122
8.12,1.65069207317,0.0416920731707
8.13,1.65099695122,0.0419969512195
8.14,1.6507027027,0.0415540540541
8.15,1.6504024024,0.0411036036036
8.16,1.6501021021,0.0406531531532
8.17,1.6498018018,0.0402027027027
8.18,1.6495015015,0.0397522522523
8.19,1.6492012012,0.0393018018018
8.2,1.64875663717,0.039
8.21,1.64801917404,0.039
8.22,1.64728171091,0.039
8.23,1.64654424779,0.039
8.24,1.64580678466,0.039
8.25,1.64506932153,0.039
8.26,1.64433185841,0.039
8.27,1.64392005814,0.0390799418605
8.28,1.6437747093,0.0392252906977
8.29,1.64362936047,0.0393706395349
8.3,1.64348401163,0.0395159883721
8.31,1.64333866279,0.0396613372093
8.32,1.64319331395,0.0398066860465
8.33,1.64304796512,0.0399520348837
8.34,1.64271326676,0.04
8.35,1.6422853067,0.04
8.36,1.64185734665,0.04
8.37,1.64142938659,0.04
