wl_um,n,k
0.2,2.64098372754,2.20114491109
0.21,2.80037304406,2.10210310839
0.22,2.92567107088,2.01369894522
0.23,3.03653723152,1.93580926464
0.24,3.14316483713,1.85912810848
0.25,3.24746443007,1.77794440925
0.26,3.34590038575,1.68214319473
0.27,3.42542624513,1.57024238345
0.28,3.47684138415,1.45848546973
0.29,3.50811641005,1.35514318938
0.3,3.52735926426,1.26625344885
0.31,3.54108581896,1.1877671945
0.32,3.55231699161,1.11829504066
0.33,3.56304739426,1.05313895038
0.34,3.5725091187,0.992995439624
0.35,3.58612247114,0.93395212497
0.36,3.59248488116,0.858869167515
0.37,3.57440106666,0.79110207662
0.38,3.55189606072,0.74670741418
0.39,3.53631884848,0.711142809686
0.4,3.52424016759,0.67914050676
0.41,3.51391666535,0.64930795982
0.42,3.50439732786,0.622431984094
0.43,3.49669472136,0.597908219571
0.44,3.49012221397,0.574170940049
0.45,3.48380961416,0.551732222633
0.46,3.47824843695,0.530983691101
0.47,3.47399432477,0.510406529797
0.48,3.46903357252,0.489626724793
0.49,3.46360329685,0.470466913724
0.5,3.45837792515,0.452214446062
0.51,3.45323794906,0.434680143231
0.52,3.44800312511,0.417925867769
0.53,3.4427143253,0.401883998322
0.54,3.43727993059,0.386591823791
0.55,3.4319250415,0.37230905347
0.56,3.42673020062,0.35859900131
0.57,3.42164962032,0.345456041549
0.58,3.41646752339,0.332876863214
0.59,3.41151872495,0.321049679819
0.6,3.4066769325,0.309242767495
0.61,3.40156131127,0.298246232687
0.62,3.39690041334,0.287547631823
0.63,3.39170181262,0.27680937552
0.64,3.38593431104,0.267266838855
0.65,3.38119325413,0.258733203002
0.66,3.37634919983,0.249828859078
0.67,3.37136441479,0.241697480552
0.68,3.36683785412,0.234191102338
0.69,3.36253639633,0.226509850418
0.7,3.3578190464,0.219229351754
0.71,3.35372927442,0.212810799116
0.72,3.34983773574,0.205965539607
0.73,3.34593710593,0.199334788243
0.74,3.34147157143,0.192890613979
0.75,3.337446587,0.187441513722
0.76,3.33396866959,0.181640508334
0.77,3.33017102895,0.175807275027
0.78,3.32635175225,0.170094036123
0.79,3.32213741772,0.164650748906
0.8,3.31776893682,0.159803806775
0.81,3.31324498565,0.155546989088
0.82,3.30990301572,0.152260042284
0.83,3.30668275645,0.148385815552
0.84,3.30430389164,0.143864283103
0.85,3.29982962234,0.139195116298
0.86,3.2961754753,0.137206347091
0.87,3.29444970498,0.133965339404
0.88,3.29107253014,0.128700819474
0.89,3.2870591082,0.127449417026
0.9,3.28506053929,0.125159065834
0.91,3.28485631137,0.122640591336
0.92,3.28222614675,0.116865727064
0.93,3.2788499796,0.113828515007
0.94,3.27701809289,0.111400153109
0.95,3.27438706011,0.105683364002
0.96,3.2710650152,0.10275762449
0.97,3.26837555195,0.100930506863
0.98,3.26568608869,0.0991033892364
0.99,3.26299662543,0.0972762716095
1,3.26030716217,0.0954491539826
1.01,3.25761769891,0.0936220363557
1.02,3.25492823565,0.0917949187288
1.03,3.25223877239,0.0899678011019
1.04,3.24954930914,0.088140683475
1.05,3.24695427003,0.0863513918978
1.06,3.24530663655,0.0849416283216
1.07,3.24365900307,0.0835318647455
1.08,3.24201136958,0.0821221011693
1.09,3.2403637361,0.0807123375932
1.1,3.23871610262,0.079302574017
1.11,3.23706846913,0.0778928104408
1.12,3.23542083565,0.0764830468647
1.13,3.23377320217,0.0750732832885
1.14,3.23212556868,0.0736635197124
1.15,3.2304779352,0.0722537561362
1.16,3.22883030172,0.07084399256
1.17,3.22734398233,0.0694954271981
1.18,3.22605696629,0.0682224721441
1.19,3.22476995025,0.0669495170901
1.2,3.22348293421,0.065676562036
1.21,3.22219591817,0.064403606982
1.22,3.22090890213,0.063130651928
1.23,3.21962188609,0.061857696874
1.24,3.21833487005,0.06058474182
1.25,3.21704785401,0.059311786766
1.26,3.21576083797,0.058038831712
1.27,3.21447382193,0.056765876658
1.28,3.21318680588,0.055492921604
1.29,3.21189978984,0.05421996655
1.3,3.2106127738,0.052947011496
1.31,3.20932575776,0.0516740564419
1.32,3.20821796392,0.0508020263438
1.33,3.20713076612,0.0499760701629
1.34,3.20604356833,0.0491501139819
1.35,3.20495637053,0.048324157801
1.36,3.20386917273,0.04749820162
1.37,3.20278197493,0.0466722454391
1.38,3.20169477714,0.0458462892581
1.39,3.20060757934,0.0450203330772
1.4,3.19952038154,0.0441943768962
1.41,3.19843318375,0.0433684207153
1.42,3.19734598595,0.0425424645343
1.43,3.19625878815,0.0417165083534
1.44,3.19517159036,0.0408905521724
1.45,3.19408439256,0.0400645959915
1.46,3.19299719476,0.0392386398105
1.47,3.19190999696,0.0384126836296
1.48,3.19082279917,0.0375867274486
1.49,3.18973560137,0.0367607712677
1.5,3.18868384347,0.035974806847
1.51,3.18788679032,0.0354762612343
1.52,3.18708973717,0.0349777156217
1.53,3.18629268403,0.034479170009
1.54,3.18549563088,0.0339806243963
1.55,3.18469857774,0.0334820787837
1.56,3.18390152459,0.032983533171
1.57,3.18310447145,0.0324849875583
1.58,3.1823074183,0.0319864419457
1.59,3.18151036516,0.031487896333
1.6,3.18071331201,0.0309893507203
1.61,3.17991625887,0.0304908051077
1.62,3.17911920572,0.029992259495
1.63,3.17832215258,0.0294937138823
1.64,3.17752509943,0.0289951682697
1.65,3.17672804629,0.028496622657
1.66,3.17593099314,0.0279980770443
1.67,3.17513393999,0.0274995314317
1.68,3.17433688685,0.027000985819
1.69,3.1735398337,0.0265024402063
1.7,3.17274278056,0.0260038945936
1.71,3.17194572741,0.025505348981
1.72,3.17114867427,0.0250068033683
1.73,3.17035162112,0.0245082577556
1.74,3.16955456798,0.024009712143
1.75,3.16877521689,0.0235261620947
1.76,3.16808169283,0.0231153168676
1.77,3.16738816878,0.0227044716405
1.78,3.16669464472,0.0222936264134
1.79,3.16600112067,0.0218827811863
1.8,3.16530759661,0.0214719359592
1.81,3.16461407256,0.0210610907321
1.82,3.1639205485,0.020650245505
1.83,3.16322702445,0.0202394002779
1.84,3.16253350039,0.0198285550507
1.85,3.16183997634,0.0194177098236
1.86,3.16114645228,0.0190068645965
1.87,3.16045292823,0.0185960193694
1.88,3.15975940417,0.0181851741423
1.89,3.15906588012,0.0177743289152
1.9,3.15839059068,0.0174132181236
